expfile,m,n,k
exp_512_06.csv,4896,3587,512
exp_512_06.csv,1162,4484,512
exp_512_06.csv,2072,3136,512
exp_512_06.csv,3505,2783,512
exp_512_06.csv,1865,5230,512
exp_512_06.csv,739,4391,512
exp_512_06.csv,4484,1162,512
exp_512_06.csv,4139,1420,512
exp_512_06.csv,5086,1539,512
exp_512_06.csv,3,3,3
exp_512_06.csv,1412,3214,512
exp_512_06.csv,1694,7685,512
exp_512_06.csv,11201,1221,512
exp_512_06.csv,3136,2072,512
exp_512_06.csv,8734,1865,512
exp_512_06.csv,1585,2456,512
exp_512_06.csv,1738,4504,512
exp_512_06.csv,2,2,2
exp_512_06.csv,9504,1986,512
exp_512_06.csv,1,1,1
exp_512_06.csv,759,11988,512
exp_512_06.csv,3214,1412,512
exp_512_06.csv,6547,1789,512
exp_512_06.csv,9831,1061,512
exp_512_06.csv,4391,739,512
exp_512_06.csv,6661,2246,512
exp_512_06.csv,4162,2035,512
exp_512_06.csv,8190,1111,512
exp_512_06.csv,4622,3524,512
exp_512_06.csv,3105,3359,512
exp_512_06.csv,2635,5190,512
exp_512_06.csv,2048,2048,2048
exp_512_06.csv,7276,535,512
exp_512_06.csv,1959,7966,512
exp_512_06.csv,6900,1602,512
exp_512_06.csv,2247,8694,512
exp_random_01.csv,826,5080,238
exp_random_01.csv,1441,1882,3196
exp_random_01.csv,1882,1441,3196
exp_random_01.csv,1075,1834,4062
exp_random_01.csv,306,955,14844
exp_random_01.csv,997,4134,1212
exp_random_01.csv,3150,1431,1851
exp_random_01.csv,864,6887,1122
exp_random_01.csv,3481,1072,534
exp_random_01.csv,614,524,1058
exp_random_01.csv,9033,6431,40
exp_random_01.csv,453,1692,3917
exp_random_01.csv,592,476,4738
exp_random_01.csv,2555,10342,328
exp_random_01.csv,4309,1831,929
exp_random_01.csv,531,1587,9900
exp_random_01.csv,584,703,8932
exp_random_01.csv,524,1058,614
exp_random_01.csv,2162,1317,1640
exp_random_01.csv,777,1383,1242
exp_random_01.csv,6431,9033,40
exp_random_01.csv,1241,4453,1388
exp_random_01.csv,680,8304,1120
exp_random_01.csv,12376,645,335
exp_random_01.csv,4134,1212,997
exp_random_01.csv,2348,1695,1589
exp_random_01.csv,87,4110,4670
exp_random_01.csv,2663,732,3081
exp_random_01.csv,2272,8182,305
exp_random_01.csv,7033,120,3558
exp_random_01.csv,2663,3081,732
exp_random_01.csv,335,12376,645
exp_random_01.csv,1058,614,524
exp_random_01.csv,3599,332,3069
exp_random_01.csv,907,5209,1695
exp_random_01.csv,1526,2359,2591
exp_random_01.csv,1423,1859,1510
exp_random_01.csv,827,665,4225
exp_random_01.csv,1695,5209,907
exp_random_01.csv,804,536,12366
exp_random_01.csv,2221,4826,529
exp_random_01.csv,645,335,12376
exp_random_01.csv,236,1404,1027
exp_random_01.csv,12412,4072,178
exp_random_01.csv,281,531,13354
exp_random_01.csv,40,6431,9033
exp_random_01.csv,662,1733,6685
exp_random_01.csv,2162,1640,1317
exp_random_01.csv,5209,1695,907
exp_random_01.csv,1695,1589,2348
exp_random_01.csv,305,6061,1257
exp_random_01.csv,426,2789,7572
exp_random_01.csv,13896,1696,354
exp_random_01.csv,1692,4928,1199
exp_random_01.csv,2125,535,4987
exp_random_01.csv,2588,842,310
exp_random_01.csv,1831,929,4309
exp_random_01.csv,981,1434,3788
exp_random_01.csv,1496,3440,1556
exp_random_01.csv,1301,4516,680
exp_random_01.csv,758,2180,6050
exp_random_01.csv,1199,4928,1692
exp_random_01.csv,955,306,14844
exp_random_01.csv,4826,529,2221
exp_random_01.csv,785,1760,723
exp_random_01.csv,4763,1216,749
exp_random_01.csv,4301,174,4012
exp_random_01.csv,779,8216,573
exp_random_01.csv,8216,573,779
exp_random_01.csv,4854,79,4355
exp_random_01.csv,9900,531,1587
exp_random_01.csv,659,1744,5503
exp_random_01.csv,1190,3384,1740
exp_random_01.csv,332,3069,3599
exp_random_01.csv,614,1058,524
exp_random_01.csv,1431,3150,1851
exp_random_01.csv,1129,2219,2665
exp_random_01.csv,238,5080,826
exp_random_01.csv,4670,87,4110
exp_random_01.csv,4355,4854,79
exp_random_01.csv,961,769,2260
exp_random_01.csv,1692,3917,453
exp_random_01.csv,1129,2665,2219
exp_random_01.csv,1131,534,9944
exp_random_01.csv,1120,8304,680
exp_random_01.csv,6890,2723,36
exp_random_01.csv,990,3471,970
exp_random_01.csv,1640,1317,2162
exp_random_01.csv,2789,7572,426
exp_random_01.csv,842,2588,310
exp_random_01.csv,573,779,8216
exp_random_01.csv,2555,328,10342
exp_random_01.csv,4496,348,1709
exp_random_01.csv,1027,1404,236
exp_random_01.csv,2448,1452,1124
exp_random_01.csv,476,4738,592
exp_random_01.csv,335,645,12376
exp_random_01.csv,1242,1383,777
exp_random_01.csv,332,3599,3069
exp_random_01.csv,574,3473,3515
exp_random_01.csv,3440,1496,1556
exp_random_01.csv,1423,1510,1859
exp_random_01.csv,354,13896,1696
exp_random_01.csv,864,1122,6887
exp_random_01.csv,1859,1510,1423
exp_random_01.csv,1058,524,614
exp_random_01.csv,305,8182,2272
exp_random_01.csv,2563,1101,2366
exp_random_01.csv,529,2221,4826
exp_random_01.csv,1431,1851,3150
exp_random_01.csv,2723,6890,36
exp_random_01.csv,10162,326,1508
exp_random_01.csv,645,400,2618
exp_random_01.csv,1882,1689,2934
exp_random_01.csv,1740,1190,3384
exp_random_01.csv,4540,759,1259
exp_random_01.csv,981,3788,1434
exp_random_01.csv,929,1831,4309
exp_random_01.csv,2986,3324,973
exp_random_01.csv,769,961,2260
exp_random_01.csv,1441,3196,1882
exp_random_01.csv,1692,453,3917
exp_random_01.csv,1744,5503,659
exp_random_01.csv,543,13700,448
exp_random_01.csv,4309,929,1831
exp_random_01.csv,448,13700,543
exp_random_01.csv,665,827,4225
exp_random_01.csv,534,3481,1072
exp_random_01.csv,3515,574,3473
exp_random_01.csv,1709,4496,348
exp_random_01.csv,2112,3682,1242
exp_random_01.csv,3252,3208,191
exp_random_01.csv,6685,662,1733
exp_random_01.csv,1733,6685,662
exp_random_01.csv,4826,2221,529
exp_random_01.csv,4670,4110,87
exp_random_01.csv,3196,1441,1882
exp_random_01.csv,2831,5100,346
exp_random_01.csv,426,7572,2789
exp_random_01.csv,3917,1692,453
exp_random_01.csv,5503,659,1744
exp_random_01.csv,12376,335,645
exp_random_01.csv,1212,4134,997
exp_random_01.csv,2448,1124,1452
exp_random_01.csv,3069,332,3599
exp_random_01.csv,1627,2433,1180
exp_random_01.csv,1124,2448,1452
exp_random_01.csv,535,4987,2125
exp_random_01.csv,2044,2753,1599
exp_random_01.csv,5095,201,8463
exp_random_01.csv,2934,1689,1882
exp_random_01.csv,306,14844,955
exp_random_01.csv,1508,326,10162
exp_random_01.csv,3917,453,1692
exp_random_01.csv,6050,758,2180
exp_random_01.csv,1760,723,785
exp_random_01.csv,581,1013,12455
exp_random_01.csv,569,10236,1203
exp_random_01.csv,4453,1241,1388
exp_random_01.csv,1587,9900,531
exp_random_01.csv,723,1760,785
exp_random_01.csv,1242,777,1383
exp_random_01.csv,2831,346,5100
exp_random_01.csv,9944,1131,534
exp_random_01.csv,1383,1242,777
exp_random_01.csv,3,3,3
exp_random_01.csv,2254,1590,2045
exp_random_01.csv,453,3917,1692
exp_random_01.csv,3098,275,11336
exp_random_01.csv,530,117,5488
exp_random_01.csv,6685,1733,662
exp_random_01.csv,12366,536,804
exp_random_01.csv,2665,1129,2219
exp_random_01.csv,3069,3599,332
exp_random_01.csv,326,10162,1508
exp_random_01.csv,543,448,13700
exp_random_01.csv,1834,4062,1075
exp_random_01.csv,531,13354,281
exp_random_01.csv,1216,749,4763
exp_random_01.csv,354,1696,13896
exp_random_01.csv,1496,2569,1215
exp_random_01.csv,2359,2591,1526
exp_random_01.csv,1760,785,723
exp_random_01.csv,10342,328,2555
exp_random_01.csv,201,8463,5095
exp_random_01.csv,8698,175,5039
exp_random_01.csv,8216,779,573
exp_random_01.csv,531,9900,1587
exp_random_01.csv,721,4515,1637
exp_random_01.csv,749,4763,1216
exp_random_01.csv,1242,2112,3682
exp_random_01.csv,3558,120,7033
exp_random_01.csv,1947,1062,1612
exp_random_01.csv,1062,1612,1947
exp_random_01.csv,5039,8698,175
exp_random_01.csv,2723,36,6890
exp_random_01.csv,2260,769,961
exp_random_01.csv,13354,531,281
exp_random_01.csv,1709,348,4496
exp_random_01.csv,3384,1740,1190
exp_random_01.csv,400,645,2618
exp_random_01.csv,4540,1259,759
exp_random_01.csv,785,723,1760
exp_random_01.csv,4110,4670,87
exp_random_01.csv,2591,2359,1526
exp_random_01.csv,4516,680,1301
exp_random_01.csv,1124,1452,2448
exp_random_01.csv,3682,2112,1242
exp_random_01.csv,275,3098,11336
exp_random_01.csv,120,7033,3558
exp_random_01.csv,2803,1113,1925
exp_random_01.csv,1589,2348,1695
exp_random_01.csv,882,965,1173
exp_random_01.csv,117,5488,530
exp_random_01.csv,36,2723,6890
exp_random_01.csv,5503,1744,659
exp_random_01.csv,1740,3384,1190
exp_random_01.csv,8182,305,2272
exp_random_01.csv,524,614,1058
exp_random_01.csv,929,4309,1831
exp_random_01.csv,448,543,13700
exp_random_01.csv,1062,1947,1612
exp_random_01.csv,120,3558,7033
exp_random_01.csv,2618,400,645
exp_random_01.csv,3208,3252,191
exp_random_01.csv,842,310,2588
exp_random_01.csv,788,3130,1084
exp_random_01.csv,3196,1882,1441
exp_random_01.csv,1496,1215,2569
exp_random_01.csv,1215,2569,1496
exp_random_01.csv,1317,1640,2162
exp_random_01.csv,1072,3481,534
exp_random_01.csv,3150,1851,1431
exp_random_01.csv,1383,777,1242
exp_random_01.csv,3471,970,990
exp_random_01.csv,5095,8463,201
exp_random_01.csv,3384,1190,1740
exp_random_01.csv,3208,191,3252
exp_random_01.csv,2219,1129,2665
exp_random_01.csv,940,748,1899
exp_random_01.csv,1190,1740,3384
exp_random_01.csv,534,1131,9944
exp_random_01.csv,534,9944,1131
exp_random_01.csv,1807,10343,499
exp_random_01.csv,4012,174,4301
exp_random_01.csv,1180,2433,1627
exp_random_01.csv,535,2125,4987
exp_random_01.csv,1882,2934,1689
exp_random_01.csv,4062,1834,1075
exp_random_01.csv,5080,826,238
exp_random_01.csv,965,882,1173
exp_random_01.csv,759,4540,1259
exp_random_01.csv,191,3208,3252
exp_random_01.csv,3252,191,3208
exp_random_01.csv,1203,10236,569
exp_random_01.csv,4,4,4
exp_random_01.csv,201,5095,8463
exp_random_01.csv,4763,749,1216
exp_random_01.csv,2048,2048,2048
exp_random_01.csv,2618,645,400
exp_random_01.csv,4738,476,592
exp_random_01.csv,1072,534,3481
exp_random_01.csv,1696,354,13896
exp_random_01.csv,2569,1496,1215
exp_random_01.csv,1259,759,4540
exp_random_01.csv,305,1257,6061
exp_random_01.csv,2803,1925,1113
exp_random_01.csv,965,1173,882
exp_random_01.csv,584,8932,703
exp_random_01.csv,326,1508,10162
exp_random_01.csv,2272,305,8182
exp_random_01.csv,826,238,5080
exp_random_01.csv,1113,2803,1925
exp_random_01.csv,8463,201,5095
exp_random_01.csv,530,5488,117
exp_random_01.csv,3130,1084,788
exp_random_01.csv,973,3324,2986
exp_random_01.csv,1947,1612,1062
exp_random_01.csv,1526,2591,2359
exp_random_01.csv,3130,788,1084
exp_random_01.csv,5100,2831,346
exp_random_01.csv,779,573,8216
exp_random_01.csv,1599,2044,2753
exp_random_01.csv,1180,1627,2433
exp_random_01.csv,5100,346,2831
exp_random_01.csv,400,2618,645
exp_random_01.csv,1434,3788,981
exp_random_01.csv,1627,1180,2433
exp_random_01.csv,1640,2162,1317
exp_random_01.csv,4516,1301,680
exp_random_01.csv,6050,2180,758
exp_random_01.csv,1859,1423,1510
exp_random_01.csv,2125,4987,535
exp_random_01.csv,8510,2094,561
exp_random_01.csv,4738,592,476
exp_random_01.csv,348,1709,4496
exp_random_01.csv,3481,534,1072
exp_random_01.csv,1689,2934,1882
exp_random_01.csv,40,9033,6431
exp_random_01.csv,1013,12455,581
exp_random_01.csv,1589,1695,2348
exp_random_01.csv,1899,940,748
exp_random_01.csv,1131,9944,534
exp_random_01.csv,569,1203,10236
exp_random_01.csv,561,2094,8510
exp_random_01.csv,665,4225,827
exp_random_01.csv,14844,306,955
exp_random_01.csv,1510,1859,1423
exp_random_01.csv,529,4826,2221
exp_random_01.csv,1212,997,4134
exp_random_01.csv,4110,87,4670
exp_random_01.csv,573,8216,779
exp_random_01.csv,3599,3069,332
exp_random_01.csv,236,1027,1404
exp_random_01.csv,1689,1882,2934
exp_random_01.csv,12455,1013,581
exp_random_01.csv,882,1173,965
exp_random_01.csv,2348,1589,1695
exp_random_01.csv,1388,1241,4453
exp_random_01.csv,1612,1947,1062
exp_random_01.csv,1587,531,9900
exp_random_01.csv,1452,2448,1124
exp_random_01.csv,680,1120,8304
exp_random_01.csv,2180,758,6050
exp_random_01.csv,1404,236,1027
exp_random_01.csv,1241,1388,4453
exp_random_01.csv,6431,40,9033
exp_random_01.csv,2569,1215,1496
exp_random_01.csv,9944,534,1131
exp_random_01.csv,1404,1027,236
exp_random_01.csv,2433,1627,1180
exp_random_01.csv,2753,1599,2044
exp_random_01.csv,1027,236,1404
exp_random_01.csv,175,5039,8698
exp_random_01.csv,2591,1526,2359
exp_random_01.csv,7572,2789,426
exp_random_01.csv,1733,662,6685
exp_random_01.csv,4301,4012,174
exp_random_01.csv,1215,1496,2569
exp_random_01.csv,1834,1075,4062
exp_random_01.csv,758,6050,2180
exp_random_01.csv,13700,543,448
exp_random_01.csv,10342,2555,328
exp_random_01.csv,2366,2563,1101
exp_random_01.csv,1259,4540,759
exp_random_01.csv,2665,2219,1129
exp_random_01.csv,1173,965,882
exp_random_01.csv,5488,117,530
exp_random_01.csv,3788,981,1434
exp_random_01.csv,174,4301,4012
exp_random_01.csv,8698,5039,175
exp_random_01.csv,6061,1257,305
exp_random_01.csv,13896,354,1696
exp_random_01.csv,1084,788,3130
exp_random_01.csv,1203,569,10236
exp_random_01.csv,536,804,12366
exp_random_01.csv,79,4355,4854
exp_random_01.csv,1510,1423,1859
exp_random_01.csv,499,10343,1807
exp_random_01.csv,1317,2162,1640
exp_random_01.csv,10236,1203,569
exp_random_01.csv,1590,2045,2254
exp_random_01.csv,2254,2045,1590
exp_random_01.csv,12412,178,4072
exp_random_01.csv,749,1216,4763
exp_random_01.csv,348,4496,1709
exp_random_01.csv,1388,4453,1241
exp_random_01.csv,3473,574,3515
exp_random_01.csv,174,4012,4301
exp_random_01.csv,2359,1526,2591
exp_random_01.csv,305,2272,8182
exp_random_01.csv,6887,864,1122
exp_random_01.csv,1452,1124,2448
exp_random_01.csv,9033,40,6431
exp_random_01.csv,5080,238,826
exp_random_01.csv,703,8932,584
exp_random_01.csv,175,8698,5039
exp_random_01.csv,117,530,5488
exp_random_01.csv,769,2260,961
exp_random_01.csv,2753,2044,1599
exp_random_01.csv,3558,7033,120
exp_random_01.csv,4225,665,827
exp_random_01.csv,1,1,1
exp_random_01.csv,1508,10162,326
exp_random_01.csv,79,4854,4355
exp_random_01.csv,10343,499,1807
exp_random_01.csv,2,2,2
exp_random_01.csv,4355,79,4854
exp_random_01.csv,328,2555,10342
exp_random_01.csv,5488,530,117
exp_random_01.csv,1925,1113,2803
exp_random_01.csv,14844,955,306
exp_random_01.csv,238,826,5080
exp_random_01.csv,281,13354,531
exp_random_01.csv,659,5503,1744
exp_random_01.csv,703,584,8932
exp_random_01.csv,2045,2254,1590
exp_random_01.csv,990,970,3471
exp_random_01.csv,1807,499,10343
exp_random_01.csv,732,2663,3081
exp_random_01.csv,645,12376,335
exp_random_01.csv,5039,175,8698
exp_random_01.csv,178,4072,12412
exp_random_01.csv,574,3515,3473
exp_random_01.csv,788,1084,3130
exp_random_01.csv,1113,1925,2803
exp_random_01.csv,8182,2272,305
exp_random_01.csv,191,3252,3208
exp_random_01.csv,87,4670,4110
exp_random_01.csv,1590,2254,2045
exp_random_01.csv,3098,11336,275
exp_random_01.csv,1434,981,3788
exp_random_01.csv,1173,882,965
exp_random_01.csv,7572,426,2789
exp_random_01.csv,1831,4309,929
exp_random_01.csv,2588,310,842
exp_random_01.csv,961,2260,769
exp_random_01.csv,10236,569,1203
exp_random_01.csv,4987,2125,535
exp_random_01.csv,748,1899,940
exp_random_01.csv,4072,12412,178
exp_random_01.csv,2789,426,7572
exp_random_01.csv,1301,680,4516
exp_random_01.csv,531,281,13354
exp_random_01.csv,4134,997,1212
exp_random_01.csv,1122,864,6887
exp_random_01.csv,3788,1434,981
exp_random_01.csv,2986,973,3324
exp_random_01.csv,907,1695,5209
exp_random_01.csv,1075,4062,1834
exp_random_01.csv,1556,3440,1496
exp_random_01.csv,4453,1388,1241
exp_random_01.csv,680,1301,4516
exp_random_01.csv,1851,3150,1431
exp_random_01.csv,2934,1882,1689
exp_random_01.csv,1925,2803,1113
exp_random_01.csv,3081,732,2663
exp_random_01.csv,178,12412,4072
exp_random_01.csv,11336,3098,275
exp_random_01.csv,3324,973,2986
exp_random_01.csv,1637,721,4515
exp_random_01.csv,1637,4515,721
exp_random_01.csv,4496,1709,348
exp_random_01.csv,1556,1496,3440
exp_random_01.csv,4225,827,665
exp_random_01.csv,310,2588,842
exp_random_01.csv,1101,2563,2366
exp_random_01.csv,536,12366,804
exp_random_01.csv,2433,1180,1627
exp_random_01.csv,1744,659,5503
exp_random_01.csv,581,12455,1013
exp_random_01.csv,13700,448,543
exp_random_01.csv,328,10342,2555
exp_random_01.csv,940,1899,748
exp_random_01.csv,4515,721,1637
exp_random_01.csv,1882,3196,1441
exp_random_01.csv,2044,1599,2753
exp_random_01.csv,777,1242,1383
exp_random_01.csv,997,1212,4134
exp_random_01.csv,7033,3558,120
exp_random_01.csv,1695,2348,1589
exp_random_01.csv,310,842,2588
exp_random_01.csv,1257,305,6061
exp_random_01.csv,3440,1556,1496
exp_random_01.csv,662,6685,1733
exp_random_01.csv,1599,2753,2044
exp_random_01.csv,5209,907,1695
exp_random_01.csv,275,11336,3098
exp_random_01.csv,8932,584,703
exp_random_01.csv,6890,36,2723
exp_random_01.csv,2260,961,769
exp_random_01.csv,4928,1692,1199
exp_random_01.csv,1199,1692,4928
exp_random_01.csv,3682,1242,2112
exp_random_01.csv,645,2618,400
exp_random_01.csv,476,592,4738
exp_random_01.csv,8510,561,2094
exp_random_01.csv,2221,529,4826
exp_random_01.csv,4987,535,2125
exp_random_01.csv,1899,748,940
exp_random_01.csv,2094,8510,561
exp_random_01.csv,3081,2663,732
exp_random_01.csv,592,4738,476
exp_random_01.csv,2094,561,8510
exp_random_01.csv,804,12366,536
exp_random_01.csv,534,1072,3481
exp_random_01.csv,9900,1587,531
exp_random_01.csv,973,2986,3324
exp_random_01.csv,680,4516,1301
exp_random_01.csv,8304,680,1120
exp_random_01.csv,723,785,1760
exp_random_01.csv,1013,581,12455
exp_random_01.csv,955,14844,306
exp_random_01.csv,1496,1556,3440
exp_random_01.csv,1692,1199,4928
exp_random_01.csv,8932,703,584
exp_random_01.csv,12455,581,1013
exp_random_01.csv,561,8510,2094
exp_random_01.csv,1101,2366,2563
exp_random_01.csv,4854,4355,79
exp_random_01.csv,827,4225,665
exp_random_01.csv,3324,2986,973
exp_random_01.csv,970,990,3471
exp_random_01.csv,2112,1242,3682
exp_random_01.csv,4928,1199,1692
exp_random_01.csv,748,940,1899
exp_random_01.csv,3515,3473,574
exp_random_01.csv,2219,2665,1129
exp_random_01.csv,12366,804,536
exp_random_01.csv,6061,305,1257
exp_random_01.csv,1122,6887,864
exp_random_01.csv,346,2831,5100
exp_random_01.csv,10162,1508,326
exp_random_01.csv,11336,275,3098
exp_random_01.csv,2180,6050,758
exp_random_01.csv,8463,5095,201
exp_random_01.csv,13354,281,531
exp_random_01.csv,346,5100,2831
exp_random_01.csv,732,3081,2663
exp_random_01.csv,1257,6061,305
exp_random_01.csv,4072,178,12412
exp_random_01.csv,1612,1062,1947
exp_random_01.csv,1695,907,5209
exp_random_01.csv,499,1807,10343
exp_random_01.csv,2045,1590,2254
exp_random_01.csv,36,6890,2723
exp_random_01.csv,1851,1431,3150
exp_random_01.csv,1084,3130,788
exp_random_01.csv,4012,4301,174
exp_random_01.csv,1216,4763,749
exp_random_01.csv,2366,1101,2563
exp_random_01.csv,759,1259,4540
exp_random_01.csv,970,3471,990
exp_random_01.csv,3471,990,970
exp_random_01.csv,721,1637,4515
exp_random_01.csv,1242,3682,2112
exp_random_01.csv,6887,1122,864
exp_random_01.csv,4515,1637,721
exp_random_01.csv,4062,1075,1834
exp_random_01.csv,1696,13896,354
exp_random_01.csv,1120,680,8304
exp_random_01.csv,2563,2366,1101
exp_random_01.csv,3473,3515,574
exp_random_01.csv,10343,1807,499
exp_random_01.csv,8304,1120,680
exp_random_15.csv,2552,626,4169
exp_random_15.csv,2280,1648,2217
exp_random_15.csv,2779,3210,711
exp_random_15.csv,3553,6678,351
exp_random_15.csv,736,747,1227
exp_random_15.csv,185,9711,2223
exp_random_15.csv,1623,15244,391
exp_random_15.csv,944,3896,1629
exp_random_15.csv,4362,995,2229
exp_random_15.csv,2884,2016,1720
exp_random_15.csv,2526,1579,1838
exp_random_15.csv,979,6377,1389
exp_random_15.csv,28,14857,10401
exp_random_15.csv,2672,1241,1509
exp_random_15.csv,1872,1047,1365
exp_random_15.csv,745,3008,301
exp_random_15.csv,28,10401,14857
exp_random_15.csv,4529,615,599
exp_random_15.csv,3896,944,1629
exp_random_15.csv,1079,3931,312
exp_random_15.csv,1979,710,480
exp_random_15.csv,599,615,4529
exp_random_15.csv,1252,1452,3488
exp_random_15.csv,1151,587,5432
exp_random_15.csv,647,969,8496
exp_random_15.csv,324,1656,10555
exp_random_15.csv,1488,3088,1089
exp_random_15.csv,1066,799,1554
exp_random_15.csv,2632,1393,1001
exp_random_15.csv,1465,7445,855
exp_random_15.csv,480,1979,710
exp_random_15.csv,710,480,1979
exp_random_15.csv,1656,324,10555
exp_random_15.csv,591,7591,818
exp_random_15.csv,4169,2552,626
exp_random_15.csv,3997,916,2096
exp_random_15.csv,6186,1369,1024
exp_random_15.csv,444,1325,3416
exp_random_15.csv,10233,2398,380
exp_random_15.csv,3088,1089,1488
exp_random_15.csv,975,2976,575
exp_random_15.csv,1007,6121,702
exp_random_15.csv,2217,1648,2280
exp_random_15.csv,836,898,1763
exp_random_15.csv,1566,1938,108
exp_random_15.csv,1629,3896,944
exp_random_15.csv,3210,1123,1292
exp_random_15.csv,944,1629,3896
exp_random_15.csv,6848,1227,39
exp_random_15.csv,592,1544,8020
exp_random_15.csv,2779,711,3210
exp_random_15.csv,8351,1085,368
exp_random_15.csv,9711,2223,185
exp_random_15.csv,1583,2881,1021
exp_random_15.csv,747,736,1227
exp_random_15.csv,2552,4169,626
exp_random_15.csv,1828,2217,2301
exp_random_15.csv,4362,2229,995
exp_random_15.csv,1085,8351,368
exp_random_15.csv,3488,1452,1252
exp_random_15.csv,855,7445,1465
exp_random_15.csv,2778,857,2516
exp_random_15.csv,419,3226,5917
exp_random_15.csv,419,5917,3226
exp_random_15.csv,1739,2086,2115
exp_random_15.csv,258,2722,3809
exp_random_15.csv,108,1938,1566
exp_random_15.csv,615,599,4529
exp_random_15.csv,4237,2154,255
exp_random_15.csv,3856,387,4686
exp_random_15.csv,1537,3833,1017
exp_random_15.csv,670,308,9739
exp_random_15.csv,6377,1389,979
exp_random_15.csv,8283,934,602
exp_random_15.csv,2244,2124,1188
exp_random_15.csv,747,1227,736
exp_random_15.csv,1223,10020,735
exp_random_15.csv,13199,785,965
exp_random_15.csv,2217,2280,1648
exp_random_15.csv,5133,578,1012
exp_random_15.csv,3210,711,2779
exp_random_15.csv,2632,1001,1393
exp_random_15.csv,391,1623,15244
exp_random_15.csv,3931,1079,312
exp_random_15.csv,507,6326,1349
exp_random_15.csv,898,836,1763
exp_random_15.csv,2164,4672,297
exp_random_15.csv,1842,961,3951
exp_random_15.csv,4686,387,3856
exp_random_15.csv,969,8496,647
exp_random_15.csv,1720,2884,2016
exp_random_15.csv,935,1416,4790
exp_random_15.csv,2016,2884,1720
exp_random_15.csv,935,4790,1416
exp_random_15.csv,1024,1369,6186
exp_random_15.csv,391,15244,1623
exp_random_15.csv,7445,855,1465
exp_random_15.csv,3008,301,745
exp_random_15.csv,1123,1292,3210
exp_random_15.csv,39,6848,1227
exp_random_15.csv,2358,4449,255
exp_random_15.csv,2229,995,4362
exp_random_15.csv,232,14428,897
exp_random_15.csv,5166,6892,253
exp_random_15.csv,2881,1021,1583
exp_random_15.csv,1763,836,898
exp_random_15.csv,2890,98,1157
exp_random_15.csv,897,14428,232
exp_random_15.csv,1396,1517,949
exp_random_15.csv,1349,507,6326
exp_random_15.csv,185,2223,9711
exp_random_15.csv,4672,2164,297
exp_random_15.csv,1024,6186,1369
exp_random_15.csv,3171,4216,623
exp_random_15.csv,1046,2090,4574
exp_random_15.csv,4574,1046,2090
exp_random_15.csv,1509,2672,1241
exp_random_15.csv,2115,2086,1739
exp_random_15.csv,2682,227,8749
exp_random_15.csv,1223,735,10020
exp_random_15.csv,745,301,3008
exp_random_15.csv,1243,4095,1374
exp_random_15.csv,227,2682,8749
exp_random_15.csv,2722,3809,258
exp_random_15.csv,799,1066,1554
exp_random_15.csv,6326,507,1349
exp_random_15.csv,2115,1739,2086
exp_random_15.csv,6892,5166,253
exp_random_15.csv,888,7627,1330
exp_random_15.csv,810,3608,1141
exp_random_15.csv,1478,2973,1746
exp_random_15.csv,255,2358,4449
exp_random_15.csv,3809,2722,258
exp_random_15.csv,2358,255,4449
exp_random_15.csv,1601,257,4055
exp_random_15.csv,1151,5432,587
exp_random_15.csv,8459,1888,543
exp_random_15.csv,258,3809,2722
exp_random_15.csv,301,3008,745
exp_random_15.csv,894,887,5037
exp_random_15.csv,1349,6326,507
exp_random_15.csv,601,816,2028
exp_random_15.csv,1012,5133,578
exp_random_15.csv,5493,1015,1735
exp_random_15.csv,2217,1828,2301
exp_random_15.csv,1761,2073,2008
exp_random_15.csv,916,3997,2096
exp_random_15.csv,735,10020,1223
exp_random_15.csv,1393,1001,2632
exp_random_15.csv,1914,1210,3453
exp_random_15.csv,2008,1761,2073
exp_random_15.csv,1888,8459,543
exp_random_15.csv,2028,816,601
exp_random_15.csv,702,6121,1007
exp_random_15.csv,3855,1062,1627
exp_random_15.csv,2217,2301,1828
exp_random_15.csv,961,1842,3951
exp_random_15.csv,835,3808,1781
exp_random_15.csv,1601,4055,257
exp_random_15.csv,10020,1223,735
exp_random_15.csv,1225,1146,1658
exp_random_15.csv,1292,1123,3210
exp_random_15.csv,711,3210,2779
exp_random_15.csv,387,3856,4686
exp_random_15.csv,1157,98,2890
exp_random_15.csv,1781,835,3808
exp_random_15.csv,9922,452,519
exp_random_15.csv,3809,258,2722
exp_random_15.csv,2136,1729,1442
exp_random_15.csv,575,2976,975
exp_random_15.csv,4790,935,1416
exp_random_15.csv,2682,8749,227
exp_random_15.csv,5133,1012,578
exp_random_15.csv,816,601,2028
exp_random_15.csv,1914,3453,1210
exp_random_15.csv,2973,1478,1746
exp_random_15.csv,10020,735,1223
exp_random_15.csv,1141,810,3608
exp_random_15.csv,3553,351,6678
exp_random_15.csv,308,9739,670
exp_random_15.csv,810,1141,3608
exp_random_15.csv,991,806,1245
exp_random_15.csv,1517,949,1396
exp_random_15.csv,13199,965,785
exp_random_15.csv,1656,10555,324
exp_random_15.csv,8824,287,1577
exp_random_15.csv,3210,1292,1123
exp_random_15.csv,297,2164,4672
exp_random_15.csv,312,3931,1079
exp_random_15.csv,543,8459,1888
exp_random_15.csv,785,13199,965
exp_random_15.csv,785,965,13199
exp_random_15.csv,1517,1396,949
exp_random_15.csv,602,934,8283
exp_random_15.csv,626,2552,4169
